winner,condition,turn,current_player,vp_marquise,vp_eyrie,winning_dominance
MARQUISE,dominance,15,MARQUISE,11,0,mouse
MARQUISE,dominance,145,MARQUISE,19,0,bird
MARQUISE,dominance,19,MARQUISE,12,4,fox
MARQUISE,dominance,47,MARQUISE,25,0,mouse
MARQUISE,dominance,23,MARQUISE,12,10,bird
EYRIE,dominance,24,EYRIE,14,10,rabbit
EYRIE,dominance,26,EYRIE,23,3,bird
MARQUISE,dominance,19,MARQUISE,14,2,fox
EYRIE,dominance,52,EYRIE,20,0,bird
MARQUISE,dominance,23,MARQUISE,10,5,rabbit
MARQUISE,dominance,13,MARQUISE,11,1,rabbit
MARQUISE,dominance,31,MARQUISE,14,11,fox
MARQUISE,dominance,27,MARQUISE,13,8,mouse
EYRIE,dominance,32,EYRIE,10,13,bird
EYRIE,dominance,50,EYRIE,11,9,bird
EYRIE,dominance,14,EYRIE,11,10,rabbit
EYRIE,dominance,114,EYRIE,10,0,fox
EYRIE,dominance,28,EYRIE,11,0,fox
MARQUISE,dominance,53,MARQUISE,19,8,rabbit
EYRIE,vp,24,MARQUISE,17,30,none
MARQUISE,dominance,29,MARQUISE,10,6,mouse
EYRIE,dominance,102,EYRIE,20,0,rabbit
EYRIE,dominance,86,EYRIE,21,0,bird
EYRIE,dominance,90,EYRIE,10,0,rabbit
MARQUISE,dominance,43,MARQUISE,10,3,mouse
MARQUISE,dominance,11,MARQUISE,10,0,bird
EYRIE,dominance,66,EYRIE,14,0,mouse
EYRIE,dominance,56,EYRIE,13,10,rabbit
MARQUISE,dominance,15,MARQUISE,12,9,rabbit
MARQUISE,dominance,27,MARQUISE,14,1,fox
EYRIE,vp,30,MARQUISE,13,33,none
MARQUISE,dominance,25,MARQUISE,11,11,bird
MARQUISE,dominance,11,MARQUISE,10,0,fox
EYRIE,vp,41,MARQUISE,10,30,none
MARQUISE,dominance,13,MARQUISE,15,2,rabbit
MARQUISE,dominance,19,MARQUISE,11,3,mouse
MARQUISE,dominance,13,MARQUISE,11,4,fox
MARQUISE,dominance,23,MARQUISE,25,10,mouse
MARQUISE,dominance,17,MARQUISE,23,1,mouse
MARQUISE,dominance,95,MARQUISE,15,0,bird
MARQUISE,dominance,41,MARQUISE,11,15,rabbit
MARQUISE,dominance,29,MARQUISE,14,8,fox
MARQUISE,dominance,23,MARQUISE,17,10,mouse
MARQUISE,dominance,35,MARQUISE,11,25,fox
EYRIE,dominance,30,EYRIE,10,14,fox
EYRIE,dominance,30,EYRIE,16,13,fox
MARQUISE,dominance,45,MARQUISE,13,9,bird
EYRIE,vp,23,MARQUISE,14,30,none
MARQUISE,vp,19,MARQUISE,31,11,none
MARQUISE,dominance,119,MARQUISE,13,0,bird
MARQUISE,dominance,37,MARQUISE,12,7,bird
MARQUISE,dominance,31,MARQUISE,10,4,mouse
MARQUISE,dominance,17,MARQUISE,15,3,rabbit
MARQUISE,dominance,29,MARQUISE,26,26,bird
EYRIE,dominance,32,EYRIE,22,6,rabbit
EYRIE,dominance,24,EYRIE,16,15,bird
MARQUISE,dominance,13,MARQUISE,11,2,fox
MARQUISE,dominance,35,MARQUISE,20,8,bird
MARQUISE,dominance,87,MARQUISE,13,0,fox
MARQUISE,dominance,11,MARQUISE,11,1,bird
MARQUISE,dominance,79,MARQUISE,10,0,fox
EYRIE,vp,28,MARQUISE,9,33,none
MARQUISE,dominance,17,MARQUISE,11,2,fox
MARQUISE,dominance,291,MARQUISE,10,0,bird
MARQUISE,dominance,17,MARQUISE,18,0,mouse
EYRIE,vp,44,MARQUISE,12,33,none
MARQUISE,dominance,77,MARQUISE,11,0,mouse
EYRIE,dominance,62,EYRIE,17,0,rabbit
MARQUISE,dominance,15,MARQUISE,10,4,mouse
MARQUISE,dominance,59,MARQUISE,10,12,rabbit
MARQUISE,dominance,51,MARQUISE,17,0,bird
MARQUISE,dominance,127,MARQUISE,11,0,fox
MARQUISE,dominance,21,MARQUISE,13,4,mouse
MARQUISE,dominance,19,MARQUISE,14,8,fox
MARQUISE,dominance,31,MARQUISE,15,19,fox
EYRIE,dominance,28,EYRIE,12,3,mouse
MARQUISE,dominance,21,MARQUISE,14,1,mouse
MARQUISE,dominance,67,MARQUISE,12,0,mouse
MARQUISE,dominance,11,MARQUISE,10,2,rabbit
MARQUISE,dominance,27,MARQUISE,10,7,rabbit
EYRIE,dominance,86,EYRIE,15,0,bird
EYRIE,dominance,42,EYRIE,16,8,bird
MARQUISE,dominance,113,MARQUISE,16,0,rabbit
MARQUISE,dominance,23,MARQUISE,10,10,rabbit
MARQUISE,dominance,21,MARQUISE,11,3,bird
MARQUISE,dominance,47,MARQUISE,11,13,rabbit
MARQUISE,dominance,103,MARQUISE,18,0,rabbit
MARQUISE,dominance,19,MARQUISE,14,2,rabbit
MARQUISE,dominance,23,MARQUISE,28,1,mouse
EYRIE,dominance,66,EYRIE,15,0,mouse
MARQUISE,dominance,29,MARQUISE,15,9,mouse
MARQUISE,dominance,35,MARQUISE,15,15,bird
EYRIE,dominance,48,EYRIE,15,5,fox
MARQUISE,dominance,17,MARQUISE,13,18,fox
MARQUISE,dominance,27,MARQUISE,11,8,mouse
MARQUISE,dominance,21,MARQUISE,10,1,bird
MARQUISE,dominance,43,MARQUISE,14,1,fox
EYRIE,dominance,100,EYRIE,11,0,fox
MARQUISE,dominance,33,MARQUISE,12,0,fox
EYRIE,vp,18,MARQUISE,13,30,none
MARQUISE,dominance,29,MARQUISE,20,2,mouse
MARQUISE,dominance,51,MARQUISE,12,1,mouse
MARQUISE,dominance,105,MARQUISE,17,0,bird
EYRIE,dominance,38,EYRIE,10,0,bird
MARQUISE,vp,27,MARQUISE,30,5,none
MARQUISE,dominance,21,MARQUISE,17,12,mouse
MARQUISE,dominance,23,MARQUISE,12,10,mouse
MARQUISE,dominance,19,MARQUISE,12,1,mouse
MARQUISE,dominance,39,MARQUISE,13,4,fox
MARQUISE,dominance,27,MARQUISE,15,13,bird
MARQUISE,dominance,25,MARQUISE,12,6,fox
MARQUISE,dominance,23,MARQUISE,12,1,mouse
MARQUISE,dominance,15,MARQUISE,12,2,rabbit
EYRIE,dominance,44,EYRIE,10,0,mouse
EYRIE,dominance,304,EYRIE,13,0,mouse
EYRIE,dominance,86,EYRIE,22,0,mouse
MARQUISE,dominance,33,MARQUISE,15,0,fox
MARQUISE,dominance,29,MARQUISE,18,10,bird
EYRIE,dominance,56,EYRIE,10,11,fox
MARQUISE,dominance,13,MARQUISE,11,4,fox
MARQUISE,dominance,35,MARQUISE,21,8,mouse
MARQUISE,dominance,13,MARQUISE,11,1,fox
EYRIE,dominance,194,EYRIE,19,0,mouse
MARQUISE,dominance,19,MARQUISE,10,5,fox
EYRIE,dominance,50,EYRIE,13,2,fox
EYRIE,dominance,50,EYRIE,11,0,mouse
MARQUISE,dominance,21,MARQUISE,12,7,bird
MARQUISE,dominance,81,MARQUISE,19,0,bird
MARQUISE,dominance,51,MARQUISE,10,0,bird
MARQUISE,dominance,23,MARQUISE,23,1,fox
MARQUISE,dominance,75,MARQUISE,11,0,mouse
EYRIE,dominance,38,EYRIE,10,11,rabbit
MARQUISE,dominance,79,MARQUISE,11,0,mouse
MARQUISE,dominance,17,MARQUISE,13,7,mouse
EYRIE,dominance,52,EYRIE,12,0,mouse
EYRIE,dominance,32,EYRIE,16,7,bird
MARQUISE,dominance,339,MARQUISE,12,0,rabbit
EYRIE,dominance,32,EYRIE,10,9,rabbit
MARQUISE,vp,27,MARQUISE,32,2,none
MARQUISE,dominance,89,MARQUISE,20,0,mouse
MARQUISE,dominance,101,MARQUISE,10,0,fox
MARQUISE,dominance,17,MARQUISE,12,1,fox
MARQUISE,dominance,25,MARQUISE,15,3,bird
EYRIE,dominance,40,EYRIE,17,2,mouse
MARQUISE,dominance,41,MARQUISE,11,0,bird
MARQUISE,dominance,23,MARQUISE,16,2,rabbit
MARQUISE,dominance,11,MARQUISE,10,4,mouse
EYRIE,vp,30,MARQUISE,13,30,none
MARQUISE,dominance,89,MARQUISE,10,0,fox
MARQUISE,dominance,25,MARQUISE,20,10,bird
MARQUISE,dominance,7,MARQUISE,12,0,fox
MARQUISE,vp,22,MARQUISE,30,15,none
EYRIE,vp,54,MARQUISE,11,30,none
EYRIE,dominance,56,EYRIE,19,0,rabbit
MARQUISE,dominance,23,MARQUISE,27,12,mouse
EYRIE,dominance,42,EYRIE,16,8,bird
MARQUISE,dominance,127,MARQUISE,11,0,bird
EYRIE,dominance,32,EYRIE,12,15,rabbit
EYRIE,dominance,32,EYRIE,10,24,fox
MARQUISE,dominance,29,MARQUISE,24,4,rabbit
MARQUISE,dominance,15,MARQUISE,10,0,rabbit
MARQUISE,dominance,51,MARQUISE,11,0,fox
EYRIE,dominance,20,EYRIE,17,12,fox
EYRIE,dominance,58,EYRIE,15,0,rabbit
MARQUISE,dominance,17,MARQUISE,16,5,mouse
MARQUISE,dominance,15,MARQUISE,13,0,fox
MARQUISE,dominance,15,MARQUISE,11,7,fox
EYRIE,dominance,38,EYRIE,10,3,mouse
MARQUISE,dominance,61,MARQUISE,23,0,mouse
MARQUISE,dominance,19,MARQUISE,18,0,bird
MARQUISE,dominance,21,MARQUISE,10,5,bird
EYRIE,dominance,30,EYRIE,29,3,bird
MARQUISE,dominance,19,MARQUISE,19,2,bird
MARQUISE,dominance,25,MARQUISE,26,5,mouse
EYRIE,vp,34,EYRIE,11,30,none
MARQUISE,dominance,29,MARQUISE,15,5,fox
MARQUISE,dominance,13,MARQUISE,11,5,mouse
MARQUISE,dominance,17,MARQUISE,21,0,bird
MARQUISE,dominance,25,MARQUISE,12,1,fox
MARQUISE,dominance,17,MARQUISE,15,8,mouse
EYRIE,dominance,30,EYRIE,22,25,bird
EYRIE,dominance,72,EYRIE,10,0,rabbit
MARQUISE,dominance,15,MARQUISE,14,5,fox
EYRIE,dominance,40,EYRIE,10,1,rabbit
MARQUISE,dominance,15,MARQUISE,10,1,mouse
MARQUISE,dominance,31,MARQUISE,16,2,rabbit
MARQUISE,dominance,35,MARQUISE,10,0,fox
MARQUISE,dominance,19,MARQUISE,12,2,fox
MARQUISE,dominance,21,MARQUISE,12,1,mouse
MARQUISE,dominance,13,MARQUISE,13,2,rabbit
MARQUISE,dominance,75,MARQUISE,16,0,rabbit
MARQUISE,dominance,157,MARQUISE,14,0,rabbit
MARQUISE,dominance,21,MARQUISE,11,2,fox
MARQUISE,dominance,21,MARQUISE,27,1,mouse
EYRIE,dominance,88,EYRIE,15,0,mouse
EYRIE,dominance,72,EYRIE,17,0,fox
MARQUISE,dominance,47,MARQUISE,10,7,bird
MARQUISE,dominance,13,MARQUISE,10,3,mouse
MARQUISE,dominance,45,MARQUISE,18,1,fox
EYRIE,vp,34,MARQUISE,11,30,none
MARQUISE,dominance,13,MARQUISE,10,1,mouse
MARQUISE,dominance,41,MARQUISE,13,5,mouse
EYRIE,dominance,54,EYRIE,12,0,fox
MARQUISE,dominance,31,MARQUISE,13,3,mouse
MARQUISE,dominance,15,MARQUISE,10,5,fox
MARQUISE,dominance,63,MARQUISE,19,0,rabbit
EYRIE,vp,24,MARQUISE,10,32,none
MARQUISE,dominance,15,MARQUISE,18,10,bird
MARQUISE,dominance,25,MARQUISE,15,1,mouse
MARQUISE,dominance,27,MARQUISE,27,2,bird
EYRIE,dominance,42,EYRIE,10,16,fox
EYRIE,dominance,194,EYRIE,17,0,bird
MARQUISE,dominance,101,MARQUISE,12,0,rabbit
EYRIE,dominance,54,EYRIE,15,2,rabbit
MARQUISE,dominance,15,MARQUISE,10,1,rabbit
MARQUISE,dominance,25,MARQUISE,10,9,fox
MARQUISE,dominance,69,MARQUISE,15,0,bird
MARQUISE,dominance,25,MARQUISE,12,0,fox
MARQUISE,dominance,27,MARQUISE,13,1,mouse
MARQUISE,dominance,31,MARQUISE,15,11,mouse
MARQUISE,dominance,21,MARQUISE,15,5,fox
MARQUISE,vp,23,MARQUISE,30,21,none
MARQUISE,dominance,41,MARQUISE,12,13,mouse
MARQUISE,dominance,59,MARQUISE,13,0,fox
MARQUISE,dominance,59,MARQUISE,12,0,rabbit
MARQUISE,dominance,29,MARQUISE,14,11,bird
MARQUISE,dominance,13,MARQUISE,10,7,rabbit
MARQUISE,dominance,89,MARQUISE,13,0,fox
MARQUISE,dominance,41,MARQUISE,16,0,mouse
EYRIE,dominance,28,EYRIE,11,18,rabbit
MARQUISE,dominance,21,MARQUISE,10,5,fox
EYRIE,vp,22,MARQUISE,12,31,none
MARQUISE,dominance,23,MARQUISE,12,10,mouse
EYRIE,dominance,46,EYRIE,10,11,fox
MARQUISE,dominance,21,MARQUISE,12,10,fox
MARQUISE,vp,21,MARQUISE,30,4,none
MARQUISE,dominance,57,MARQUISE,21,15,mouse
EYRIE,dominance,18,EYRIE,19,17,rabbit
MARQUISE,dominance,29,MARQUISE,21,0,fox
EYRIE,vp,46,MARQUISE,24,30,none
EYRIE,dominance,30,EYRIE,12,3,rabbit
MARQUISE,dominance,19,MARQUISE,11,6,mouse
MARQUISE,dominance,15,MARQUISE,14,10,fox
EYRIE,dominance,56,EYRIE,24,0,fox
EYRIE,dominance,40,EYRIE,24,8,bird
MARQUISE,dominance,29,MARQUISE,10,5,mouse
MARQUISE,dominance,235,MARQUISE,23,0,bird
MARQUISE,dominance,21,MARQUISE,15,2,fox
MARQUISE,dominance,15,MARQUISE,10,7,fox
MARQUISE,dominance,23,MARQUISE,10,8,mouse
EYRIE,dominance,60,EYRIE,13,26,bird
MARQUISE,dominance,103,MARQUISE,18,0,bird
MARQUISE,dominance,33,MARQUISE,11,0,mouse
EYRIE,dominance,28,EYRIE,10,0,fox
MARQUISE,dominance,21,MARQUISE,17,6,rabbit
MARQUISE,dominance,46,MARQUISE,12,30,fox
MARQUISE,vp,23,MARQUISE,30,8,none
MARQUISE,dominance,45,MARQUISE,26,9,fox
MARQUISE,dominance,67,MARQUISE,20,3,fox
MARQUISE,dominance,19,MARQUISE,12,0,mouse
MARQUISE,dominance,31,MARQUISE,10,4,fox
MARQUISE,dominance,21,MARQUISE,16,5,bird
MARQUISE,dominance,25,MARQUISE,22,6,mouse
MARQUISE,dominance,101,MARQUISE,13,0,mouse
MARQUISE,dominance,223,MARQUISE,15,0,rabbit
EYRIE,dominance,40,EYRIE,11,21,rabbit
MARQUISE,dominance,19,MARQUISE,11,3,fox
MARQUISE,dominance,31,MARQUISE,10,10,fox
MARQUISE,dominance,19,MARQUISE,20,5,fox
MARQUISE,dominance,47,MARQUISE,10,7,bird
MARQUISE,dominance,9,MARQUISE,10,2,fox
EYRIE,dominance,40,EYRIE,16,0,fox
MARQUISE,vp,23,MARQUISE,32,11,none
EYRIE,dominance,36,EYRIE,10,13,rabbit
EYRIE,vp,58,MARQUISE,27,30,none
MARQUISE,dominance,25,MARQUISE,12,13,mouse
MARQUISE,dominance,17,MARQUISE,12,3,mouse
MARQUISE,dominance,13,MARQUISE,14,2,fox
EYRIE,dominance,52,EYRIE,13,0,bird
MARQUISE,dominance,38,EYRIE,11,14,mouse
MARQUISE,dominance,79,MARQUISE,10,21,fox
MARQUISE,dominance,25,MARQUISE,20,7,mouse
EYRIE,dominance,20,EYRIE,10,6,rabbit
MARQUISE,dominance,59,MARQUISE,16,8,fox
MARQUISE,dominance,9,MARQUISE,11,0,bird
MARQUISE,dominance,84,EYRIE,18,0,bird
MARQUISE,dominance,11,MARQUISE,10,0,fox
MARQUISE,dominance,187,MARQUISE,11,0,bird
MARQUISE,dominance,77,MARQUISE,10,0,rabbit
MARQUISE,dominance,13,MARQUISE,11,5,fox
MARQUISE,dominance,23,MARQUISE,12,2,mouse
MARQUISE,dominance,21,MARQUISE,15,0,mouse
MARQUISE,dominance,103,MARQUISE,28,0,rabbit
MARQUISE,dominance,21,MARQUISE,13,7,fox
MARQUISE,vp,17,MARQUISE,30,8,none
MARQUISE,dominance,27,MARQUISE,10,3,bird
EYRIE,dominance,32,EYRIE,10,0,rabbit
EYRIE,dominance,96,EYRIE,17,0,rabbit
MARQUISE,dominance,31,MARQUISE,15,7,fox
MARQUISE,dominance,17,MARQUISE,13,9,fox
MARQUISE,dominance,37,MARQUISE,12,16,fox
MARQUISE,dominance,21,MARQUISE,12,7,mouse
MARQUISE,dominance,15,MARQUISE,17,3,fox
MARQUISE,dominance,53,MARQUISE,18,8,bird
EYRIE,dominance,58,EYRIE,22,0,bird
MARQUISE,dominance,69,MARQUISE,10,0,mouse
MARQUISE,dominance,27,MARQUISE,16,11,bird
MARQUISE,dominance,39,MARQUISE,10,0,fox
EYRIE,vp,38,MARQUISE,14,30,none
EYRIE,dominance,42,EYRIE,10,0,bird
MARQUISE,dominance,15,MARQUISE,10,5,mouse
MARQUISE,dominance,53,MARQUISE,11,10,mouse
EYRIE,dominance,84,EYRIE,11,0,bird
EYRIE,dominance,70,EYRIE,22,0,bird
EYRIE,dominance,36,EYRIE,12,2,rabbit
MARQUISE,dominance,27,MARQUISE,10,7,fox
EYRIE,vp,20,MARQUISE,10,30,none
MARQUISE,dominance,61,MARQUISE,11,0,mouse
EYRIE,dominance,72,EYRIE,11,0,bird
EYRIE,dominance,68,EYRIE,10,0,rabbit
EYRIE,vp,30,MARQUISE,10,31,none
MARQUISE,dominance,21,MARQUISE,10,8,fox
EYRIE,dominance,40,EYRIE,17,0,rabbit
EYRIE,dominance,48,EYRIE,10,0,mouse
MARQUISE,dominance,11,MARQUISE,11,1,bird
EYRIE,vp,26,MARQUISE,11,30,none
MARQUISE,dominance,23,MARQUISE,14,5,fox
MARQUISE,dominance,37,MARQUISE,19,7,mouse
MARQUISE,dominance,23,MARQUISE,15,1,fox
MARQUISE,dominance,41,MARQUISE,18,0,bird
MARQUISE,dominance,27,MARQUISE,10,3,rabbit
EYRIE,dominance,32,EYRIE,12,6,bird
MARQUISE,vp,31,MARQUISE,32,3,none
MARQUISE,dominance,29,MARQUISE,22,4,fox
MARQUISE,dominance,43,MARQUISE,18,2,mouse
MARQUISE,vp,21,MARQUISE,30,11,none
EYRIE,dominance,54,EYRIE,13,13,rabbit
MARQUISE,dominance,13,MARQUISE,11,0,bird
EYRIE,dominance,68,EYRIE,11,12,rabbit
MARQUISE,dominance,19,MARQUISE,13,1,mouse
MARQUISE,vp,26,MARQUISE,30,3,none
MARQUISE,dominance,17,MARQUISE,11,8,fox
EYRIE,vp,20,MARQUISE,15,30,none
MARQUISE,dominance,23,MARQUISE,10,3,fox
MARQUISE,dominance,15,MARQUISE,11,1,fox
MARQUISE,dominance,19,MARQUISE,10,1,mouse
MARQUISE,dominance,33,MARQUISE,21,3,bird
MARQUISE,dominance,57,MARQUISE,11,0,bird
EYRIE,dominance,58,EYRIE,13,0,rabbit
EYRIE,dominance,24,EYRIE,18,9,fox
EYRIE,dominance,66,EYRIE,12,0,rabbit
MARQUISE,dominance,63,MARQUISE,11,0,mouse
MARQUISE,dominance,51,MARQUISE,13,0,mouse
EYRIE,dominance,24,EYRIE,8,12,rabbit
MARQUISE,dominance,15,MARQUISE,10,2,mouse
MARQUISE,dominance,141,MARQUISE,13,0,bird
MARQUISE,dominance,19,MARQUISE,10,3,bird
MARQUISE,dominance,37,MARQUISE,19,22,mouse
MARQUISE,dominance,23,MARQUISE,10,11,mouse
MARQUISE,dominance,17,MARQUISE,21,3,bird
EYRIE,dominance,58,EYRIE,11,0,rabbit
MARQUISE,dominance,21,MARQUISE,15,7,mouse
EYRIE,dominance,36,EYRIE,17,17,bird
MARQUISE,dominance,37,MARQUISE,12,11,fox
MARQUISE,dominance,19,MARQUISE,10,10,bird
MARQUISE,dominance,77,MARQUISE,18,0,rabbit
MARQUISE,dominance,61,MARQUISE,10,8,mouse
EYRIE,vp,42,MARQUISE,22,30,none
MARQUISE,dominance,71,MARQUISE,12,0,mouse
MARQUISE,dominance,31,MARQUISE,14,14,fox
EYRIE,dominance,34,EYRIE,11,1,mouse
EYRIE,dominance,44,EYRIE,15,0,bird
MARQUISE,dominance,15,MARQUISE,14,0,mouse
EYRIE,dominance,20,EYRIE,13,7,fox
EYRIE,dominance,46,EYRIE,24,11,bird
MARQUISE,dominance,41,MARQUISE,12,21,mouse
MARQUISE,dominance,53,MARQUISE,25,17,fox
MARQUISE,dominance,27,MARQUISE,13,1,bird
MARQUISE,dominance,17,MARQUISE,10,9,fox
MARQUISE,dominance,15,MARQUISE,15,1,mouse
MARQUISE,dominance,55,MARQUISE,10,8,bird
MARQUISE,dominance,15,MARQUISE,17,11,mouse
MARQUISE,dominance,37,MARQUISE,11,14,bird
MARQUISE,dominance,9,MARQUISE,11,1,mouse
MARQUISE,dominance,17,MARQUISE,11,4,fox
MARQUISE,dominance,23,MARQUISE,13,6,mouse
EYRIE,dominance,68,EYRIE,11,15,rabbit
MARQUISE,dominance,21,MARQUISE,16,7,fox
MARQUISE,dominance,23,MARQUISE,18,3,rabbit
MARQUISE,dominance,25,MARQUISE,16,1,bird
MARQUISE,dominance,53,MARQUISE,10,0,fox
MARQUISE,dominance,23,MARQUISE,11,1,mouse
MARQUISE,dominance,83,MARQUISE,10,0,rabbit
MARQUISE,dominance,59,MARQUISE,11,14,mouse
MARQUISE,dominance,17,MARQUISE,11,3,mouse
MARQUISE,dominance,155,MARQUISE,18,0,bird
MARQUISE,dominance,17,MARQUISE,10,0,rabbit
MARQUISE,dominance,65,MARQUISE,10,0,fox
EYRIE,vp,26,MARQUISE,12,32,none
MARQUISE,dominance,119,MARQUISE,29,0,rabbit
MARQUISE,dominance,23,MARQUISE,13,4,bird
MARQUISE,dominance,21,MARQUISE,10,4,fox
MARQUISE,dominance,41,MARQUISE,12,0,fox
MARQUISE,dominance,69,MARQUISE,14,0,rabbit
MARQUISE,dominance,13,MARQUISE,11,4,mouse
EYRIE,dominance,34,EYRIE,12,6,bird
MARQUISE,dominance,43,MARQUISE,12,8,bird
MARQUISE,dominance,25,MARQUISE,12,4,fox
MARQUISE,dominance,39,MARQUISE,12,5,rabbit
EYRIE,dominance,26,EYRIE,10,7,fox
MARQUISE,dominance,29,MARQUISE,10,9,rabbit
EYRIE,dominance,64,EYRIE,16,0,rabbit
MARQUISE,dominance,245,MARQUISE,27,0,rabbit
MARQUISE,dominance,9,MARQUISE,10,0,bird
EYRIE,dominance,62,EYRIE,14,0,bird
EYRIE,vp,42,MARQUISE,10,30,none
MARQUISE,dominance,71,MARQUISE,19,0,bird
MARQUISE,dominance,23,MARQUISE,22,16,rabbit
EYRIE,dominance,16,EYRIE,10,13,rabbit
EYRIE,dominance,40,EYRIE,12,0,fox
MARQUISE,dominance,35,MARQUISE,22,0,rabbit
MARQUISE,dominance,59,MARQUISE,11,0,rabbit
MARQUISE,dominance,67,MARQUISE,11,0,fox
EYRIE,dominance,34,EYRIE,11,7,bird
EYRIE,dominance,72,EYRIE,10,0,bird
MARQUISE,dominance,47,MARQUISE,10,2,mouse
MARQUISE,dominance,19,MARQUISE,15,13,bird
EYRIE,dominance,100,EYRIE,26,0,fox
MARQUISE,dominance,75,MARQUISE,13,0,fox
MARQUISE,dominance,15,MARQUISE,11,1,mouse
EYRIE,dominance,30,EYRIE,13,21,fox
EYRIE,dominance,26,EYRIE,10,7,rabbit
MARQUISE,dominance,39,MARQUISE,26,13,rabbit
MARQUISE,dominance,43,MARQUISE,15,3,fox
MARQUISE,dominance,15,MARQUISE,10,4,fox
MARQUISE,dominance,23,MARQUISE,14,5,bird
MARQUISE,dominance,133,MARQUISE,13,0,bird
MARQUISE,dominance,45,MARQUISE,13,0,fox
MARQUISE,dominance,17,MARQUISE,18,1,fox
EYRIE,dominance,32,EYRIE,17,3,rabbit
MARQUISE,dominance,27,MARQUISE,26,8,bird
MARQUISE,dominance,91,MARQUISE,20,0,bird
EYRIE,dominance,30,EYRIE,10,27,bird
MARQUISE,dominance,65,MARQUISE,11,5,mouse
MARQUISE,dominance,17,MARQUISE,15,8,mouse
EYRIE,dominance,46,EYRIE,20,26,bird
MARQUISE,dominance,27,MARQUISE,13,6,bird
EYRIE,dominance,40,EYRIE,12,9,fox
MARQUISE,dominance,59,MARQUISE,15,0,rabbit
MARQUISE,dominance,21,MARQUISE,10,0,rabbit
MARQUISE,dominance,33,MARQUISE,14,0,fox
MARQUISE,vp,22,MARQUISE,30,4,none
MARQUISE,dominance,31,MARQUISE,11,5,rabbit
MARQUISE,vp,23,MARQUISE,33,3,none
MARQUISE,dominance,69,MARQUISE,10,0,bird
MARQUISE,dominance,33,MARQUISE,21,5,bird
MARQUISE,dominance,17,MARQUISE,16,0,mouse
MARQUISE,dominance,17,MARQUISE,15,2,fox
EYRIE,dominance,58,EYRIE,11,2,rabbit
MARQUISE,dominance,19,MARQUISE,10,0,rabbit
MARQUISE,dominance,21,MARQUISE,10,16,fox
MARQUISE,dominance,43,MARQUISE,12,2,fox
MARQUISE,vp,27,MARQUISE,32,4,none
EYRIE,vp,40,MARQUISE,13,30,none
EYRIE,dominance,76,EYRIE,10,0,bird
MARQUISE,dominance,119,MARQUISE,17,0,fox
MARQUISE,dominance,25,MARQUISE,18,8,fox
EYRIE,dominance,22,EYRIE,13,6,bird
EYRIE,dominance,18,EYRIE,15,10,mouse
EYRIE,dominance,36,EYRIE,12,2,rabbit
MARQUISE,dominance,21,MARQUISE,13,6,mouse
MARQUISE,vp,27,MARQUISE,31,5,none
MARQUISE,dominance,17,MARQUISE,10,1,fox
MARQUISE,vp,27,MARQUISE,30,9,none
MARQUISE,dominance,27,MARQUISE,10,9,mouse
EYRIE,dominance,36,EYRIE,10,16,bird
MARQUISE,dominance,33,MARQUISE,11,0,fox
EYRIE,dominance,60,EYRIE,12,0,fox
MARQUISE,dominance,17,MARQUISE,12,0,bird
MARQUISE,dominance,59,MARQUISE,11,0,mouse
MARQUISE,dominance,37,MARQUISE,16,3,fox
MARQUISE,dominance,53,MARQUISE,12,1,bird
EYRIE,dominance,38,EYRIE,14,6,rabbit
EYRIE,dominance,32,EYRIE,11,0,bird
